passage_id,question,passage,has_answer
2001_1083_61,Na czyj wniosek wszczyna się postępowanie dyscyplinarne?,"Oskarżycielem w postępowaniu dyscyplinarnym przed Sądem Dyscyplinarnym i Wyższym
Sądem Dyscyplinarnym jest Rzecznik Dyscyplinarny. Postępowanie dyscyplinarne
wszczyna się na wniosek Rzecznika Dyscyplinarnego.",True
2001_1070_114,Na czyj wniosek wszczyna się postępowanie dyscyplinarne?,"§1. Rzecznik dyscyplinarny podejmuje czynności dyscyplinarne na żądanie
     Ministra Sprawiedliwości, Pierwszego Prezesa Sądu Najwyższego, prezesa
     sądu apelacyjnego lub okręgowego oraz kolegium sądu apelacyjnego lub
     okręgowego, Krajowej Rady Sądownictwa, a także z własnej inicjatywy, po
     wstępnym wyjaśnieniu okoliczności koniecznych do ustalenia znamion
     przewinienia, a także złożeniu wyjaśnień przez sędziego, chyba że złożenie
     tych wyjaśnień nie jest możliwe.
 §2. Po przeprowadzeniu postępowania, o którym mowa w § 1, jeżeli zachodzą
     podstawy do wszczęcia postępowania dyscyplinarnego, rzecznik dyscyplinarny
     wszczyna postępowanie dyscyplinarne i przedstawia sędziemu na piśmie
     zarzuty. Jednocześnie w sprawach, o których mowa w art. 110 § 3 zdanie
     drugie, rzecznik dyscyplinarny zwraca się do Pierwszego Prezesa Sądu
     Najwyższego o wyznaczenie właściwego sądu dyscyplinarnego, do rozpoznania
     sprawy w pierwszej instancji. Wyznaczenie tego sądu powinno nastąpić w
     terminie siedmiu dni.
 §3. Po przedstawieniu zarzutów obwiniony, w terminie czternastu dni, może
     złożyć wyjaśnienia i zgłosić wnioski o przeprowadzenie dowodów.
 §4. Po upływie terminu, o którym mowa w § 3, a w razie potrzeby po
     przeprowadzeniu dalszych dowodów, rzecznik dyscyplinarny składa wniosek o
     rozpoznanie sprawy dyscyplinarnej do właściwego sądu dyscyplinarnego.
     Wniosek powinien zawierać dokładne określenie czynu, który jest
     przedmiotem postępowania oraz uzasadnienie.
 §5. Jeżeli rzecznik dyscyplinarny nie znajduje podstaw do wszczęcia
     postępowania dyscyplinarnego na żądanie uprawnionego organu, wydaje
     postanowienie o odmowie jego wszczęcia. Odpis postanowienia doręcza się
     organowi, który złożył wniosek o wszczęcie postępowania, kolegium
     odpowiednio sądu okręgowego lub apelacyjnego i obwinionemu.
 §6. W terminie siedmiu dni od dnia doręczenia postanowienia, o którym mowa w §
     5, organowi, który złożył wniosek o wszczęcie postępowania dyscyplinarnego
     i właściwemu kolegium służy zażalenie do sądu dyscyplinarnego.
 §7. Zażalenie powinno być rozpoznane w terminie dwóch tygodni od dnia
     wniesienia zażalenia do sądu.",True
1997_944_54,Na czyj wniosek wszczyna się postępowanie dyscyplinarne?,"1. Przełożony dyscyplinarny wszczyna postępowanie dyscyplinarne, jeżeli istnieje
   uzasadnione przypuszczenie, że żołnierz popełnił przewinienie dyscyplinarne,
   z zastrzeżeniem art. 32 ust. 1.
 2. Przełożony dyscyplinarny wszczyna postępowanie dyscyplinarne również:
   1) na polecenie przełożonego,
   2) na wniosek organu kontroli,
   3) na wniosek wojskowego organu porządkowego,
   4) na wniosek sądu, prokuratora lub innego uprawnionego organu.
 3. Przełożony dyscyplinarny może wszcząć postępowanie dyscyplinarne także:
   1) na wniosek podwładnego,
   2) na wniosek pokrzywdzonego.",True
2003_2276_44,Na czyj wniosek wszczyna się postępowanie dyscyplinarne?,"1.   Przełożony
dyscyplinarny niezwłocznie wszczyna postępowanie dyscyplinarne, jeżeli istnieje
uzasadnione przypuszczenie, że żołnierz popełnił przewinienie dyscyplinarne,
z zastrzeżeniem art. 47.
2.   Przełożony
dyscyplinarny wszczyna postępowanie dyscyplinarne również na polecenie
przełożonego albo na wniosek:
1)   organu
kontroli;
2)   wojskowego
organu porządkowego;
3)   Żandarmerii
Wojskowej;
4)   sądu,
prokuratora albo innego organu uprawnionego do rozpatrywania sprawy o czyn,
o którym mowa w art. 17 ust. 2 pkt 1 lub 3.
3.   Przełożony
dyscyplinarny wszczyna postępowanie dyscyplinarne także na uzasadniony wniosek:
1)   podwładnego;
2)   pokrzywdzonego.",True
2001_509_60,Na czyj wniosek wszczyna się postępowanie dyscyplinarne?,"1. Postępowanie dyscyplinarne przed Sądem Dyscyplinarnym wszczyna się na
  wniosek Rzecznika Dyscyplinarnego, po przeprowadzeniu postępowania
  wyjaśniającego.
2. Rzecznik Dyscyplinarny wszczyna postępowanie wyjaśniające z własnej
  inicjatywy lub na wniosek Prezesa Polskiej Izby Rzeczników Patentowych albo
  Prezesa Urzędu Patentowego.",True
1996_465_147,Na podstawie czego określa się poziom uczestnictwa akcjonariusza w życiu spółki?,"§1. Komplementariusz oraz akcjonariusz uczestniczą w zysku spółki
     proporcjonalnie do ich wkładów wniesionych do spółki, chyba że statut
     stanowi inaczej.
 §2. Jeżeli statut nie stanowi inaczej, komplementariuszowi nie pozbawionemu
     prawa prowadzenia spraw spółki, który pobiera wynagrodzenie z tytułu
     podejmowania czynności wymienionych w art. 137 § 1 i art. 141, nie
     przysługuje udział w zysku spółki w części odpowiadającej wkładowi jego
     pracy do spółki.
 
                                   Rozdział 5
             Rozwiązanie i likwidacja spółki. Wystąpienie wspólnika",True
1996_465_394,Na podstawie czego określa się poziom uczestnictwa akcjonariusza w życiu spółki?,"§1. Umowy o nabycie dla spółki jakiegokolwiek mienia, za cenę przewyższającą
     jedną dziesiątą wpłaconego kapitału zakładowego, od założyciela lub
     akcjonariusza albo dla spółki lub spółdzielni zależnej od założyciela lub
     akcjonariusza spółki, zawarte przed upływem dwóch lat od dnia
     zarejestrowania spółki, wymagają uchwały walnego zgromadzenia, powziętej
     większością dwóch trzecich głosów.
 §2. Przepis § 1 stosuje się również do nabycia mienia od spółki dominującej
     albo spółki lub spółdzielni zależnej.
 §3. Walnemu zgromadzeniu należy przedłożyć sprawozdanie zarządu spełniające
     warunki określone w art. 311. Sprawozdanie powinno być poddane badaniu i
     ogłoszone przed walnym zgromadzeniem w sposób określony w art. 312 § 7.
 §4. Przepisów § 1-3 nie stosuje się do nabycia mienia na podstawie przepisów o
     zamówieniach publicznych, postępowaniu likwidacyjnym, upadłościowym i
     egzekucyjnym oraz do nabycia papierów wartościowych i towarów na rynku
     regulowanym.",False
1996_465_406,Na podstawie czego określa się poziom uczestnictwa akcjonariusza w życiu spółki?,"§1. Uprawnieni z akcji imiennych i świadectw tymczasowych oraz zastawnicy i
     użytkownicy, którym przysługuje prawo głosu, mają prawo uczestniczenia w
     walnym zgromadzeniu, jeżeli zostali wpisani do księgi akcyjnej co najmniej
     na tydzień przed odbyciem walnego zgromadzenia.
 §2. Akcje na okaziciela dają prawo uczestniczenia w walnym zgromadzeniu,
     jeżeli dokumenty akcji zostaną złożone w spółce co najmniej na tydzień
     przed terminem tego zgromadzenia i nie będą odebrane przed jego
     ukończeniem. Zamiast akcji mogą być złożone zaświadczenia wydane na dowód
     złożenia akcji u notariusza, w banku lub domu maklerskim mającym siedzibę
     lub oddział w Rzeczypospolitej Polskiej, wskazanym w ogłoszeniu o zwołaniu
     walnego zgromadzenia. W zaświadczeniu należy wymienić numery dokumentów
     akcji i stwierdzić, że akcje nie będą wydane przed zakończeniem walnego
     zgromadzenia.
 §3. Akcjonariusze spółek publicznych powinni złożyć w spółce imienne
     świadectwa depozytowe wystawione przez podmiot prowadzący rachunek
     papierów wartościowych zgodnie z przepisami o publicznym obrocie papierami
     wartościowymi.
 §4. Członkowie zarządu i rady nadzorczej mają prawo uczestniczenia w walnym
     zgromadzeniu.",False
1996_465_4,Na podstawie czego określa się poziom uczestnictwa akcjonariusza w życiu spółki?,"§1. Użyte w ustawie określenia oznaczają:
   1) spółka osobowa - spółkę jawną, spółkę partnerską, spółkę komandytową i
     spółkę komandytowo-akcyjną,
   2) spółka kapitałowa - spółkę z ograniczoną odpowiedzialnością i spółkę
     akcyjną,
   3) spółka jednoosobowa - spółkę kapitałową, której wszystkie udziały albo
     akcje należą do jednego wspólnika albo akcjonariusza,
   4) spółka dominująca - spółkę handlową w przypadku, gdy:
     a) dysponuje bezpośrednio lub pośrednio większością głosów na zgromadzeniu
       wspólników albo na walnym zgromadzeniu także jako zastawnik albo
       użytkownik, bądź w zarządzie innej spółki kapitałowej (spółki zależnej),
       także na podstawie porozumień z innymi osobami, lub
     b) jest uprawniona do powoływania lub odwoływania większości członków
       zarządu innej spółki kapitałowej (spółki zależnej) albo spółdzielni
       (spółdzielni zależnej), także na podstawie porozumień z innymi osobami,
       lub
     c) jest uprawniona do powoływania lub odwoływania większości członków rady
       nadzorczej innej spółki kapitałowej (spółki zależnej) albo spółdzielni
       (spółdzielni zależnej), także na podstawie porozumień z innymi osobami,
       lub
     d) więcej niż połowa członków zarządu spółki kapitałowej jest jednocześnie
       członkami zarządu spółki zależnej albo spółdzielni zależnej, lub
     e) dysponuje bezpośrednio lub pośrednio większością głosów w spółce
       osobowej zależnej albo na walnym zgromadzeniu spółdzielni zależnej,
       także na podstawie porozumień z innymi osobami, lub
     f) wywiera decydujący wpływ na działalność spółki kapitałowej zależnej
       albo spółdzielni zależnej, w szczególności na podstawie umów określonych
       w art. 7,
   5) spółka powiązana - spółkę kapitałową, w której inna spółka handlowa albo
     spółdzielnia dysponuje bezpośrednio lub pośrednio co najmniej 20% głosów
     na zgromadzeniu wspólników albo na walnym zgromadzeniu, także jako
     zastawnik lub użytkownik albo na podstawie porozumień z innymi osobami lub
     która posiada bezpośrednio co najmniej 20% udziałów albo akcji w innej
     spółce kapitałowej,
   6) spółka publiczna - spółkę w rozumieniu przepisów o publicznym obrocie
     papierami wartościowymi,
   7) instytucja finansowa - bank, fundusz inwestycyjny, towarzystwo funduszy
     inwestycyjnych lub powierniczych, narodowy fundusz inwestycyjny, zakład
     ubezpieczeń, fundusz powierniczy, towarzystwo emerytalne, fundusz
     emerytalny lub dom maklerski, mający siedzibę w Rzeczypospolitej Polskiej
     albo w państwie należącym do Organizacji Współpracy Gospodarczej i Rozwoju
     (OECD),
   8) rejestr - rejestr przedsiębiorców,
   9) głosy - głosy ""za"", ""przeciw"" lub ""wstrzymujące się"" oddane podczas
     głosowania w sposób zgodny z ustawą, umową albo statutem spółki,
  10) bezwzględna większość głosów - więcej niż połowa głosów oddanych,
  11) sprawozdanie finansowe - sprawozdania finansowe w rozumieniu przepisów o
     rachunkowości.
 §2. Ilekroć w ustawie mowa jest o ""umowie spółki"", należy przez to rozumieć
     także akt założycielski sporządzony przez jedynego wspólnika albo
     akcjonariusza spółki kapitałowej.",False
1996_465_319,Na podstawie czego określa się poziom uczestnictwa akcjonariusza w życiu spółki?,"§1. Zgłoszenie jednoosobowej spółki powinno zawierać oprócz danych określonych
     w art. 318, nazwisko i imię albo firmę (nazwę) i siedzibę oraz adres
     jedynego akcjonariusza, a także wzmiankę, że jest on jedynym
     akcjonariuszem spółki.
 §2. Przepis § 1 stosuje się odpowiednio w przypadku, gdy wszystkie akcje w
     spółce zostają nabyte przez akcjonariusza po zarejestrowaniu spółki.
     Zarząd zgłasza tę okoliczność do sądu rejestrowego w terminie trzech
     tygodni od dnia, w którym dowiedział się, że wszystkie akcje spółki
     zostały nabyte przez jedynego akcjonariusza.",False
1996_465_354,Na podstawie czego określa się poziom uczestnictwa akcjonariusza w życiu spółki?,"§1. Statut może przyznać indywidualnie oznaczonemu akcjonariuszowi osobiste
     uprawnienia. W szczególności mogą one dotyczyć prawa powoływania lub
     odwoływania członków zarządu, rady nadzorczej lub prawa do otrzymywania
     oznaczonych świadczeń od spółki.
 §2. Statut może uzależnić przyznanie osobistego uprawnienia akcjonariuszowi od
     dokonania oznaczonych świadczeń, upływu terminu lub ziszczenia się
     warunku.
 §3. Ograniczenia dotyczące zakresu i wykonywania uprawnień wynikających z
     akcji uprzywilejowanych stosuje się odpowiednio do uprawnień przyznanych
     akcjonariuszowi osobiście.
 §4. Uprawnienia osobiste przyznane indywidualnie oznaczonemu akcjonariuszowi
     wygasają najpóźniej z dniem, w którym uprawniony przestaje być
     akcjonariuszem spółki.",False
1996_465_231,Na podstawie czego określa się poziom uczestnictwa akcjonariusza w życiu spółki?,"§1. Zwyczajne zgromadzenie wspólników powinno odbyć się w terminie sześciu
     miesięcy po upływie każdego roku obrotowego.
 §2. Przedmiotem obrad zwyczajnego zgromadzenia wspólników powinno być:
   1)  rozpatrzenie i zatwierdzenie sprawozdania zarządu z działalności spółki
     oraz sprawozdania finansowego za ubiegły rok obrotowy,
   2)  powzięcie uchwały o podziale zysku albo pokryciu straty, jeżeli zgodnie
     z art. 191 § 2 sprawy te nie zostały wyłączone spod kompetencji
     zgromadzenia wspólników,
   3)  udzielenie członkom organów spółki absolutorium z wykonania przez nich
     obowiązków.
 §3. Przepis § 2 pkt 3 dotyczy wszystkich osób, które pełniły funkcję członków
     zarządu, rady nadzorczej lub komisji rewizyjnej spółki w ostatnim roku
     obrotowym. Członkowie organów spółki, których mandaty wygasły przed dniem
     zgromadzenia wspólników, mają prawo uczestniczyć w zgromadzeniu,
     przeglądać sprawozdanie zarządu i sprawozdanie finansowe wraz z odpisem
     sprawozdania rady nadzorczej lub komisji rewizyjnej oraz biegłego
     rewidenta i przedkładać do nich opinie na piśmie. Żądanie dotyczące
     skorzystania z tych uprawnień powinno być złożone zarządowi na piśmie
     najpóźniej na tydzień przed zgromadzeniem wspólników.
 § 4. W sprawach, o których mowa w § 2 i § 3, pisemne głosowanie jest wyłączone.
 §5. Przedmiotem zwyczajnego zgromadzenia wspólników może być również
     rozpatrzenie i zatwierdzenie sprawozdania finansowego grupy kapitałowej w
     rozumieniu przepisów o rachunkowości oraz inne sprawy niż wymienione w §
     2.",False
2000_704_22,Od czego może zostać uzależnione udzielenie pomocy w celu utrzymania poziomu zatrudnienia?,"1. Pomoc wspierającą szkolenia dla potrzeb określonych przedsiębiorców
  bezpośrednio związane z rozwojem ich przedsiębiorstw stosuje się w przypadku
  szkoleń specjalistycznych lub ogólnych.
2. Szkolenia specjalistyczne obejmują szkolenia teoretyczne i praktyczne
  dotyczące bezpośrednio i wyłącznie obecnego lub przyszłego stanowiska danego
  pracownika u wspieranego przedsiębiorcy, związane ze specyfiką działania tego
  przedsiębiorcy, przez co możliwości wykorzystania zdobytych kwalifikacji u
  innych przedsiębiorców albo w innych obszarach działalności są ograniczone.
3. Szkolenia ogólne obejmują szkolenia prowadzące do nabycia kwalifikacji,
  które mogą być wykorzystane nie tylko u wspieranego przedsiębiorcy, ale także
  u innych przedsiębiorców lub w innych obszarach działalności. Obejmują one
  także zatrudnienie młodocianych w celu praktycznej nauki zawodu.
4. Pomoc, o której mowa w ust. 1, udzielana jest z zachowaniem maksymalnych
  wielkości pomocy odpowiednio w wysokości:
   1) 25% kosztów szkolenia dla szkoleń specjalistycznych,
   2) 50% kosztów szkolenia dla szkoleń ogólnych.
5. Maksymalne wielkości pomocy, o których mowa w ust. 4, ulegają podwyższeniu
  w przypadku pomocy:
   1) dla małych i średnich przedsiębiorców o:
     a) 10% dla szkoleń specjalistycznych,
     b) 20% dla szkoleń ogólnych,
   2) wspierającej szkolenia specjalistyczne lub ogólne o 10% dla obszarów, o
     których mowa w art. 12 ust. 1.
     
                                  Rozdział 6
                              Nadzorowanie pomocy",False
2000_704_19,Od czego może zostać uzależnione udzielenie pomocy w celu utrzymania poziomu zatrudnienia?,"1. Pomoc udzielana w celu utrzymania poziomu zatrudnienia zarazem:
   1) jest udzielana na czas określony,
   2) jest ograniczona do obszarów, o których mowa w art. 12 ust. 1,
   3) spełnia warunki określone dla pomocy doraźnej lub restrukturyzacyjnej.
2. Pomoc udzielana w celu tworzenia nowych miejsc pracy zarazem:
   1) jest udzielana na czas określony,
   2) jest zróżnicowana co do wielkości w zależności od rodzaju obszaru, w
     rozumieniu art. 12 ust. 1, na którym jest udzielana,
   3) jest uzależniona od zachowania utworzonych miejsc pracy przez czas
     określony.
3. Organ udzielający pomocy, o której mowa w ust. 1 i 2, może uzależnić jej
  udzielenie od powiązania ze szkoleniami lub przekwalifikowaniem pracowników.
4. Pomoc w celu tworzenia nowych miejsc pracy dla osób niepełnosprawnych jest
  udzielana zgodnie z warunkami określonymi w ust. 2, przy czym jej wielkość
  może wynosić do 150% maksymalnej wielkości pomocy określonej dla danego
  obszaru, na którym przedsiębiorca prowadzi działalność.",True
1997_348_38,Od czego może zostać uzależnione udzielenie pomocy w celu utrzymania poziomu zatrudnienia?,"Udzielenie koncesji może być uzależnione od złożenia przez wnioskodawcę 
zabezpieczenia majątkowego w celu zaspokojenia roszczeń osób trzecich, mogących
powstać wskutek niewłaściwego prowadzenia działalności objętej koncesją,
w tym szkód w środowisku.",False
1995_1_19,Od czego może zostać uzależnione udzielenie pomocy w celu utrzymania poziomu zatrudnienia?,"1. Rejonowy urząd pracy zwraca pracodawcy, który zatrudnił w ramach prac 
   interwencyjnych na okres do 6 miesięcy skierowanych bezrobotnych, część 
   kosztów poniesionych na wynagrodzenia, nagrody i zasiłki z ubezpieczenia 
   społecznego oraz składki na ubezpieczenie społeczne skierowanych bezrobotnych
   w wysokości uprzednio uzgodnionej, nie przekraczającej jednak 
   kwoty ustalonej jako iloczyn liczby zatrudnionych w miesiącu w przeliczeniu
   na pełny wymiar czasu pracy oraz 36% przeciętnego wynagrodzenia 
   obowiązującego w ostatnim dniu zatrudnienia każdego rozliczanego miesiąca
   i składki na ubezpieczenie społeczne od refundowanego wynagrodzenia.
 2. Rejonowy urząd pracy może dokonywać, w zakresie i na zasadach określonych
   w ust. 1, zwrotu poniesionych przez pracodawcę kosztów, z tytułu 
   zatrudnienia do 12 miesięcy skierowanych bezrobotnych w ramach prac interwencyjnych,
   w wysokości uprzednio uzgodnionej, nie przekraczającej 
   jednak najniższego wynagrodzenia i składki na ubezpieczenie społeczne od 
   refundowanego wynagrodzenia za każdego bezrobotnego, jeżeli refundacja 
   obejmuje koszty poniesione za co drugi miesiąc ich zatrudnienia.
 3. Jeżeli pracodawca bezpośrednio po zakończeniu prac interwencyjnych 
   trwających co najmniej 6 miesięcy zatrudniał skierowanego bezrobotnego 
   przez okres dalszych 6 miesięcy, zawierając po upływie tego okresu umowę
   o pracę na czas nie określony w pełnym wymiarze czasu pracy, rejonowy
   urząd pracy może przyznać pracodawcy jednorazową refundację wynagrodzenia
   w wysokości uprzednio uzgodnionej, nie wyższej jednak niż 
   150% przeciętnego wynagrodzenia obowiązującego w dniu spełnienia tego 
   warunku.
 4. Przepisy ust. 1-3 stosuje się odpowiednio do jednoosobowego podmiotu 
   gospodarczego, jeżeli zamierza zatrudnić bezrobotnego w ramach prac interwencyjnych.
 5. Rejonowy urząd pracy, kierując bezrobotnego do prac interwencyjnych, 
   ma obowiązek wziąć pod uwagę jego wiek, stan zdrowia oraz rodzaje 
   uprzednio wykonywanej pracy.",False
2000_704_8,Od czego może zostać uzależnione udzielenie pomocy w celu utrzymania poziomu zatrudnienia?,"1. Z zastrzeżeniem ust. 4 pomoc może być udzielana jedynie w celu wspierania
  nowych inwestycji lub tworzenia nowych miejsc pracy związanych z daną
  inwestycją.
2. Nowymi inwestycjami, o których mowa w ust. 1, są:
   1) inwestycje w środki trwałe związane z utworzeniem nowego
     przedsiębiorstwa, rozbudową lub zakupem istniejącego już przedsiębiorstwa,
     jak również rozpoczęciem w istniejącym przedsiębiorstwie działalności
     obejmującej dokonywanie zasadniczych zmian produkcji, produktu albo
     procesu produkcyjnego,
   2) inwestycje w wartości niematerialne i prawne poprzez uzyskanie patentów,
     zakup licencji oraz nieopatentowanej wiedzy technicznej, technologicznej
     lub z zakresu organizacji i zarządzania.
3. Tworzenie nowych miejsc pracy związanych z daną inwestycją oznacza przyrost
  netto miejsc pracy w określonym przedziale czasu w danym przedsiębiorstwie po
  dokonaniu inwestycji.
4. Pomoc niezwiązana z nowymi inwestycjami lub tworzeniem nowych miejsc pracy
  jest niedopuszczalna, chyba że jest to pomoc:
   1) doraźna,
   2) restrukturyzacyjna,
   3) dla małych i średnich przedsiębiorców w formie poręczeń spłaty kredytów
     przeznaczonych na zakup materiałów i surowców do produkcji,
   4) dotycząca obszarów, o których mowa w art. 12 ust. 1,
   5) o której mowa w art. 6, z wyłączeniem ust. 2 pkt 1 lit. b),
   6) na szkolenia dla potrzeb określonych przedsiębiorców, o których mowa w
     art. 16 ust. 1 pkt 9.
5. Warunkiem pomocy, o której mowa w ust. 4, jest jej ograniczenie w czasie
  oraz stopniowe zmniejszanie jej wielkości. Warunek ten nie ma zastosowania do
  pomocy stanowiącej rekompensatę dla przedsiębiorcy z tytułu jego udziału w
  realizacji zadań publicznych.",False
1997_117_116,Od czego może zostać uzależnione udzielenie pomocy w celu utrzymania poziomu zatrudnienia?,"§ 1. Towary przywożone mogą być poddane zwyczajowym czynnościom mającym
     na celu zapewnienie ich utrzymania w niezmienionym stanie, poprawienie
     ich wyglądu, jakości handlowej lub przygotowanie ich do dystrybucji
     bądź odsprzedaży.
 § 2. Dokonanie czynności, o których mowa w § 1, jest uzależnione od 
     uprzedniego uzyskania pozwolenia organu celnego.
 § 3. Pozwolenie ustala warunki dokonania tych czynności.
 § 4. Prezes Głównego Urzędu Ceł może ustalić, w drodze zarządzenia, 
     czynności, o których mowa w § 1.",False
1997_752_2,Od kiedy obowiązują rozporządzenia opiniowane przez Prezesa Urzędu Ochrony Konkurencji i Konsumentów?,"1. Postanowienia, decyzje i rozporządzenia, o których mowa w ustawie, przed
  ich wydaniem opiniowane są przez Prezesa Urzędu Ochrony Konkurencji i
  Konsumentów. Przepisów art. 106 § 2 i 5 Kodeksu postępowania
  administracyjnego nie stosuje się.
2. Postanowienia, decyzje i rozporządzenia, o których mowa w ust. 1,
  obowiązują od dnia ich ogłoszenia.
3. Obwieszczenia o postanowieniach i decyzjach wraz z uzasadnieniem są
  ogłaszane w Dzienniku Urzędowym Rzeczypospolitej Polskiej ,,Monitor Polski
  - B"""".
4. Minister właściwy do spraw gospodarki doręcza niezwłocznie ogłoszone
  rozporządzenia właściwym organom kraju eksportu, natomiast postanowienia
  oraz decyzje doręcza wszystkim uczestniczącym w postępowaniu stronom.
5. W wypadku gdy liczba uczestniczących stron jest większa niż 50, minister
  właściwy do spraw gospodarki może zastąpić doręczenie publicznym
  obwieszczeniem w dzienniku o zasięgu ogólnopolskim.",True
2001_1188_2,Od kiedy obowiązują rozporządzenia opiniowane przez Prezesa Urzędu Ochrony Konkurencji i Konsumentów?,"1. Postanowienia, decyzje i rozporządzenia, o których mowa w ustawie,
  przed ich wydaniem opiniowane są przez  Prezesa Urzędu Ochrony
  Konkurencji i Konsumentów. Przepisów art. 106 § 2 i 5 Kodeks
  postępowania administracyjnego nie stosuje się.
2. Postanowienia, decyzje i rozporządzenia, o których mowa w ust. 1,
  obowiązują od dnia ich ogłoszenia.
3. Obwieszczenia o postanowieniach i decyzjach wraz z uzasadnieniem,
  są ogłaszane w Dzienniku Urzędowym Rzeczypospolitej Polskiej
  ""Monitor Polski B"" .
4. Minister właściwy do spraw gospodarki doręcza niezwłocznie
  ogłoszone rozporządzenia właściwym organom kraju eksportu,
  natomiast postanowienia oraz decyzje doręcza stronom uczestniczącym
  w postępowaniu.
5. W wypadku gdy liczba uczestniczących stron jest większa niż 50,
  minister właściwy do spraw gospodarki może zastąpić doręczenie
  publicznym obwieszczeniem w dzienniku o zasięgu ogólnopolskim.",True
2000_1319_9,Od kiedy obowiązują rozporządzenia opiniowane przez Prezesa Urzędu Ochrony Konkurencji i Konsumentów?,"Prezes Urzędu Ochrony Konkurencji i Konsumentów, zwany dalej ""Prezesem Urzędu"",
wydaje decyzję o uznaniu praktyki za ograniczającą konkurencję i nakazującą
zaniechanie jej stosowania, jeżeli stwierdzi naruszenie zakazu określonego w
art. 5, w zakresie niewyłączonym na podstawie art. 6 i 7, lub naruszenie art.
8.",False
2001_1352_2,Od kiedy obowiązują rozporządzenia opiniowane przez Prezesa Urzędu Ochrony Konkurencji i Konsumentów?,"1. Postanowienia, decyzje i rozporządzenia, o których mowa w ustawie, przed
  ich wydaniem opiniowane są przez Prezesa Urzędu Ochrony Konkurencji i
  Konsumentów. Przepisów art. 106 § 2 i 5 Kodeksu postępowania
  administracyjnego nie stosuje się.
2. Obwieszczenia o postanowieniach i decyzjach wraz z uzasadnieniem są
  ogłaszane w Dzienniku Urzędowym Rzeczypospolitej Polskiej ""Monitor Polski
  B"".
3. Minister właściwy do spraw gospodarki doręcza niezwłocznie ogłoszone
  rozporządzenia organom kraju eksportu, natomiast postanowienia i decyzje
  doręcza wszystkim uczestniczącym w postępowaniu stronom.",False
1996_496_79,Od kiedy obowiązują rozporządzenia opiniowane przez Prezesa Urzędu Ochrony Konkurencji i Konsumentów?,"Z dniem wejścia w życie ustawy:
 1) Prezes Urzędu Antymonopolowego staje się Prezesem Urzędu Ochrony 
   Konkurencji i Konsumentów,
 2) pracownicy Urzędu Antymonopolowego oraz jego jednostek terenowych 
   stają się pracownikami Urzędu Ochrony Konkurencji i Konsumentów.",False
2004_630_9,Od kiedy obowiązują rozporządzenia opiniowane przez Prezesa Urzędu Ochrony Konkurencji i Konsumentów?,"W ustawie z dnia 12 grudnia 2003 r. o ogólnym bezpieczeństwie produktów
(Dz. U. Nr 229, poz. 2275 oraz z 2007 r. Nr 35, poz. 215) wprowadza się
następujące zmiany:
1) użyte w art. 11 w ust. 2 w pkt 1 i 2, w art. 12 w ust. 1, w art. 15 w
pkt 1, w art. 16 w ust. 1, w art. 17 w ust. 1 i 3, w art. 18 w ust. 1, w art.
20a w pkt 3, w art. 24 w ust. 13, w art. 29 w ust. 3, w art. 30 w ust. 4a
oraz w art. 33a w ust. 3 w pkt 2 i 3 w różnych przypadkach wyrazy „Inspekcja
Handlowa” zastępuje się użytymi w odpowiednich przypadkach wyrazami „wojewódzki
inspektor Inspekcji Handlowej”;
2) art. 13
otrzymuje brzmienie:
„Art. 13.
Organem sprawującym nadzór nad ogólnym bezpieczeństwem produktów w zakresie
określonym ustawą jest Prezes Urzędu Ochrony Konkurencji i Konsumentów, zwany
dalej „organem nadzoru”.”;
3) w art. 14 pkt 2
otrzymuje brzmienie:
„2) opracowywanie
okresowych planów kontroli produktów w zakresie spełniania ogólnych wymagań
dotyczących bezpieczeństwa i monitorowania ich realizacji;”;
4) w art. 17 ust.
4 otrzymuje brzmienie:
„4. W
przypadkach, o których mowa w art. 15 pkt 1, wojewódzki inspektor Inspekcji
Handlowej może podjąć czynności kontrolne. O podjęciu czynności kontrolnych
wojewódzki inspektor Inspekcji Handlowej informuje organ nadzoru.”;
5) w art. 18 ust.
5 otrzymuje brzmienie:
„5. Jeżeli
zostało stwierdzone, że istnieje znaczne prawdopodobieństwo, że produkt nie
jest bezpieczny, wojewódzki inspektor Inspekcji Handlowej przekazuje organowi
nadzoru protokół kontroli wraz z aktami kontroli, po upływie terminu do
wniesienia uwag, niezwłocznie, nie później niż w terminie 7 dni.”;
6) w art. 19 ust.
3 otrzymuje brzmienie:
„3. Kopie
decyzji, o których mowa w ust. 1 i 2, są niezwłocznie przekazywane organowi nadzoru.”.",False
2001_1083_56,W jakich przypadkach diagnosta laboratoryjny jest zwolniony z zachowania tajemnicy zawodowej?,"1. Diagności laboratoryjni podlegają odpowiedzialności dyscyplinarnej za
  zawinione, nienależyte wykonywanie czynności diagnostyki laboratoryjnej oraz
  za czyny sprzeczne z zasadami etyki zawodowej lub przepisami dotyczącymi
  wykonywania czynności diagnostyki laboratoryjnej.
2. Od odpowiedzialności dyscyplinarnej wyłączone są czyny naruszające przepisy
  o odpowiedzialności porządkowej pracowników, określone w Kodeksie pracy.",False
